Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,GEO Accession
SRR1528654,50382132,2569488732,51,1712,SRX663271,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044934,PRJNA256319,28274951,"",SRS668144,SAMN02943100,simple,9606,Homo sapiens,GSM1446850,GEO,SRA176905,07,2017,Loayza-Puch,MCF10A control 2 batch1 RP,MCF10A control 2 batch1 RP,MCF10A TGFb 1 batch2 RP,MCF10A,GSM1446853
SRR1528655,49919027,2545870377,51,1666,SRX663272,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044934,PRJNA256319,28274951,"",SRS668146,SAMN02943073,simple,9606,Homo sapiens,GSM1446851,GEO,SRA176905,07,2017,Loayza-Puch,MCF10A TGFb 2 batch1 RP,MCF10A TGFb 2 batch1 RP,MCF10A siCtrl batch4 RP,MCF10A,GSM1446854
SRR1528656,163559283,8341523433,51,5383,SRX663273,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044934,PRJNA256319,28274951,"",SRS668145,SAMN02943074,simple,9606,Homo sapiens,GSM1446852,GEO,SRA176905,07,2017,Loayza-Puch,MCF10A control 1 batch2 RP,MCF10A control 1 batch2 RP,MCF10A siCtrl TGFb batch4 RP,MCF10A,GSM1446855
SRR1528657,135743481,6922917531,51,4351,SRX663274,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044934,PRJNA256319,28274951,"",SRS668147,SAMN02943075,simple,9606,Homo sapiens,GSM1446853,GEO,SRA176905,07,2017,Loayza-Puch,MCF10A TGFb 1 batch2 RP,MCF10A TGFb 1 batch2 RP,MCF10A siSLC3A2 batch4 RP,MCF10A,GSM1446856
SRR1528660,25002237,1275114087,51,884,SRX663275,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668148,SAMN02943076,simple,9606,Homo sapiens,GSM1446854,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siCtrl batch4 RP,MCF10A siCtrl batch4 RP,MCF10A siSLC3A2 TGFb batch4 RP,MCF10A,GSM1446857
SRR1528661,24534239,1251246189,51,873,SRX663275,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668148,SAMN02943076,simple,9606,Homo sapiens,GSM1446854,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siCtrl batch4 RP,MCF10A siCtrl batch4 RP,MCF10A siCtrl batch4 RNAseq,MCF10A,GSM1446858
SRR1528662,14915605,760695855,51,516,SRX663276,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668149,SAMN02943077,simple,9606,Homo sapiens,GSM1446855,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siCtrl TGFb batch4 RP,MCF10A siCtrl TGFb batch4 RP,MCF10A siCtrl TGFb batch4 RNAseq,MCF10A,GSM1446859
SRR1528663,14513930,740210430,51,506,SRX663276,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668149,SAMN02943077,simple,9606,Homo sapiens,GSM1446855,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siCtrl TGFb batch4 RP,MCF10A siCtrl TGFb batch4 RP,MCF10A siSLC3A2 batch4 RNAseq,MCF10A,GSM1446860
SRR1528664,14325884,730620084,51,493,SRX663277,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668151,SAMN02943078,simple,9606,Homo sapiens,GSM1446856,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siSLC3A2 batch4 RP,MCF10A siSLC3A2 batch4 RP,MCF10A siSLC3A2 TGFb batch4 RNAseq,MCF10A,GSM1446861
SRR1528665,13969620,712450620,51,484,SRX663277,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668151,SAMN02943078,simple,9606,Homo sapiens,GSM1446856,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siSLC3A2 batch4 RP,MCF10A siSLC3A2 batch4 RP,MCF10A control batch5 RP,MCF10A,GSM1446862
SRR1528666,14646826,746988126,51,473,SRX663278,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668150,SAMN02943079,simple,9606,Homo sapiens,GSM1446857,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siSLC3A2 TGFb batch4 RP,MCF10A siSLC3A2 TGFb batch4 RP,MCF10A TGFb batch5 RP,MCF10A,GSM1446863
SRR1528667,14424736,735661536,51,471,SRX663278,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668150,SAMN02943079,simple,9606,Homo sapiens,GSM1446857,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siSLC3A2 TGFb batch4 RP,MCF10A siSLC3A2 TGFb batch4 RP,MCF10A SLC3A2 OE batch5 RP,MCF10A,GSM1446864
SRR1528668,30422071,1551525621,51,1074,SRX663279,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668155,SAMN02943080,simple,9606,Homo sapiens,GSM1446858,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siCtrl batch4 RNAseq,MCF10A siCtrl batch4 RNAseq,MCF10A SLC3A2 OE TGFb batch5 RP,MCF10A,GSM1446865
SRR1528669,31946664,1629279864,51,1129,SRX663280,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668152,SAMN02943081,simple,9606,Homo sapiens,GSM1446859,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siCtrl TGFb batch4 RNAseq,MCF10A siCtrl TGFb batch4 RNAseq,MCF10A cell line,MCF10A,GSM1712840
SRR1528670,31932749,1628570199,51,1126,SRX663281,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668153,SAMN02943052,simple,9606,Homo sapiens,GSM1446860,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siSLC3A2 batch4 RNAseq,MCF10A siSLC3A2 batch4 RNAseq,MCF10A cell line,MCF10A,GSM1712841
SRR1528671,34551891,1762146441,51,1216,SRX663282,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668154,SAMN02943053,simple,9606,Homo sapiens,GSM1446861,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A siSLC3A2 TGFb batch4 RNAseq,MCF10A siSLC3A2 TGFb batch4 RNAseq,MCF10A cell line,MCF10A,GSM1712842
SRR1528672,32783147,1671940497,51,1126,SRX663283,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668156,SAMN02943054,simple,9606,Homo sapiens,GSM1446862,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A control batch5 RP,MCF10A control batch5 RP,MCF10A control 1 batch1 RP,MCF10A,GSM1446846
SRR1528673,36664582,1869893682,51,1215,SRX663284,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668159,SAMN02943055,simple,9606,Homo sapiens,GSM1446863,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A TGFb batch5 RP,MCF10A TGFb batch5 RP,MCF10A TGFb 1 batch1 RP,MCF10A,GSM1446847
SRR1528674,24157775,1232046525,51,842,SRX663285,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668157,SAMN02943056,simple,9606,Homo sapiens,GSM1446864,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A SLC3A2 OE batch5 RP,MCF10A SLC3A2 OE batch5 RP,MCF10A control 1 batch1 RNAseq,MCF10A,GSM1446848
SRR1528675,30765896,1569060696,51,1048,SRX663286,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044935,PRJNA256318,28274951,"",SRS668158,SAMN02943057,simple,9606,Homo sapiens,GSM1446865,GEO,SRA176906,07,2017,Loayza-Puch,MCF10A SLC3A2 OE TGFb batch5 RP,MCF10A SLC3A2 OE TGFb batch5 RP,MCF10A TGFb 1 batch1 RNAseq,MCF10A,GSM1446849
