Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,GEO Accession
SRR13884570,61107901,1914602293,31,1507,SRX10264815,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398445,SAMN18205096,simple,9606,Homo sapiens,GSM5140293,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siP2.Riboseq,Cell line:A549,A549,GSM5140293
SRR13884571,69435350,2242241685,32,1064,SRX10264816,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398444,SAMN18205095,simple,9606,Homo sapiens,GSM5140294,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS2.Riboseq,Cell line:A549,A549,GSM5140294
SRR13884572,75198430,2269981511,30,796,SRX10264817,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398443,SAMN18205094,simple,9606,Homo sapiens,GSM5140295,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS3_1_1.Riboseq,Cell line:A549,A549,GSM5140295
SRR13884573,62683788,1881400494,30,624,SRX10264818,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398446,SAMN18205135,simple,9606,Homo sapiens,GSM5140296,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS3_1_2.Riboseq,Cell line:A549,A549,GSM5140296
SRR13884574,47203911,1513895037,32,698,SRX10264819,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398447,SAMN18205134,simple,9606,Homo sapiens,GSM5140297,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS3A.Riboseq,Cell line:A549,A549,GSM5140297
SRR13884575,67168471,2141574921,31,979,SRX10264820,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398448,SAMN18205133,simple,9606,Homo sapiens,GSM5140298,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS4X.Riboseq,Cell line:A549,A549,GSM5140298
SRR13884680,52897010,7079965116,133,1367,SRX10264821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398449,SAMN18205111,simple,9606,Homo sapiens,GSM5140403,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS12_3_1_RNAseq,Cell line:A549,A549,GSM5140403
SRR13884681,44783506,6253774322,139,1175,SRX10264822,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398451,SAMN18205110,simple,9606,Homo sapiens,GSM5140404,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS12_3_2_RNAseq,Cell line:A549,A549,GSM5140404
SRR13884682,35775416,4961401527,138,756,SRX10264823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398450,SAMN18205109,simple,9606,Homo sapiens,GSM5140405,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS13_RNAseq,Cell line:A549,A549,GSM5140405
SRR13884683,29142103,4137348166,141,777,SRX10264824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398452,SAMN18205108,simple,9606,Homo sapiens,GSM5140406,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS14_RNAseq,Cell line:A549,A549,GSM5140406
SRR13884684,53541420,7434616198,138,1209,SRX10264825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398453,SAMN18205107,simple,9606,Homo sapiens,GSM5140407,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15_8_1_RNAseq,Cell line:A549,A549,GSM5140407
SRR13884685,43837056,6101238245,139,996,SRX10264826,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398454,SAMN18205106,simple,9606,Homo sapiens,GSM5140408,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15_8_2_RNAseq,Cell line:A549,A549,GSM5140408
SRR13884686,47085685,6544177925,138,1071,SRX10264827,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398455,SAMN18205105,simple,9606,Homo sapiens,GSM5140409,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15A_19_1_RNAseq,Cell line:A549,A549,GSM5140409
SRR13884687,55936332,7642132788,136,1213,SRX10264828,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398456,SAMN18205104,simple,9606,Homo sapiens,GSM5140410,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15A_19_2_RNAseq,Cell line:A549,A549,GSM5140410
SRR13884664,55970872,7753980612,138,1266,SRX10264829,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398457,SAMN18205092,simple,9606,Homo sapiens,GSM5140387,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS3_1_2_RNAseq,Cell line:A549,A549,GSM5140387
SRR13884665,38872143,5419375102,139,835,SRX10264830,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398458,SAMN18205091,simple,9606,Homo sapiens,GSM5140388,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS3A_RNAseq,Cell line:A549,A549,GSM5140388
SRR13884666,34920244,4891399030,140,757,SRX10264831,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398459,SAMN18205090,simple,9606,Homo sapiens,GSM5140389,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS4X_RNAseq,Cell line:A549,A549,GSM5140389
SRR13884667,36381740,5084258462,139,779,SRX10264832,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398460,SAMN18205089,simple,9606,Homo sapiens,GSM5140390,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS4Y_RNAseq,Cell line:A549,A549,GSM5140390
SRR13884668,40360564,5644617042,139,860,SRX10264833,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398461,SAMN18205088,simple,9606,Homo sapiens,GSM5140391,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS5_RNAseq,Cell line:A549,A549,GSM5140391
SRR13884669,37028781,5180461212,139,801,SRX10264834,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398462,SAMN18205087,simple,9606,Homo sapiens,GSM5140392,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS6_RNAseq,Cell line:A549,A549,GSM5140392
SRR13884670,50641898,7078421980,139,1114,SRX10264835,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398463,SAMN18205086,simple,9606,Homo sapiens,GSM5140393,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS7_13_1_RNAseq,Cell line:A549,A549,GSM5140393
SRR13884671,42898090,5883256324,137,934,SRX10264836,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398465,SAMN18205085,simple,9606,Homo sapiens,GSM5140394,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS7_13_2_RNAseq,Cell line:A549,A549,GSM5140394
SRR13884640,54752232,7605322262,138,1265,SRX10264837,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398466,SAMN18205259,simple,9606,Homo sapiens,GSM5140363,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL24_9_1_RNAseq,Cell line:A549,A549,GSM5140363
SRR13884641,48123037,6673474722,138,1113,SRX10264838,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398464,SAMN18205257,simple,9606,Homo sapiens,GSM5140364,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL24_9_2_RNAseq,Cell line:A549,A549,GSM5140364
SRR13884642,24225862,3424918806,141,643,SRX10264839,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398467,SAMN18205255,simple,9606,Homo sapiens,GSM5140365,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL26_RNAseq,Cell line:A549,A549,GSM5140365
SRR13884643,27585726,3884030134,140,731,SRX10264840,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398468,SAMN18205254,simple,9606,Homo sapiens,GSM5140366,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL28_RNAseq,Cell line:A549,A549,GSM5140366
SRR13884644,51487689,7177535312,139,1166,SRX10264841,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398470,SAMN18205252,simple,9606,Homo sapiens,GSM5140367,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL29_10_1_RNAseq,Cell line:A549,A549,GSM5140367
SRR13884645,46091702,6421385314,139,1042,SRX10264842,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398469,SAMN18205300,simple,9606,Homo sapiens,GSM5140368,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL29_10_2_RNAseq,Cell line:A549,A549,GSM5140368
SRR13884646,40733545,5603153610,137,869,SRX10264843,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398471,SAMN18205299,simple,9606,Homo sapiens,GSM5140369,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL30_RNAseq,Cell line:A549,A549,GSM5140369
SRR13884647,25928642,3641350354,140,689,SRX10264844,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398472,SAMN18205297,simple,9606,Homo sapiens,GSM5140370,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL31_RNAseq,Cell line:A549,A549,GSM5140370
SRR13884544,89404527,2873005794,32,1326,SRX10264845,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398474,SAMN18205159,simple,9606,Homo sapiens,GSM5140267,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL30.Riboseq,Cell line:A549,A549,GSM5140267
SRR13884545,73289531,2271443821,30,1082,SRX10264846,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398473,SAMN18205158,simple,9606,Homo sapiens,GSM5140268,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL31.Riboseq,Cell line:A549,A549,GSM5140268
SRR13884546,84276693,2630549690,31,1774,SRX10264847,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398475,SAMN18205157,simple,9606,Homo sapiens,GSM5140269,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL32.Riboseq,Cell line:A549,A549,GSM5140269
SRR13884547,58764413,1847132797,31,1267,SRX10264848,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398476,SAMN18205156,simple,9606,Homo sapiens,GSM5140270,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL34.Riboseq,Cell line:A549,A549,GSM5140270
SRR13884548,84601862,2728165971,32,1272,SRX10264849,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398478,SAMN18205155,simple,9606,Homo sapiens,GSM5140271,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL35.Riboseq,Cell line:A549,A549,GSM5140271
SRR13884549,118089230,3773161945,31,1864,SRX10264850,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398477,SAMN18205154,simple,9606,Homo sapiens,GSM5140272,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL35A.Riboseq,Cell line:A549,A549,GSM5140272
SRR13884550,73036534,2310479369,31,1309,SRX10264851,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398479,SAMN18205153,simple,9606,Homo sapiens,GSM5140273,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL36.Riboseq,Cell line:A549,A549,GSM5140273
SRR13884551,91895451,2937326475,31,1248,SRX10264852,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398480,SAMN18205152,simple,9606,Homo sapiens,GSM5140274,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL36A.Riboseq,Cell line:A549,A549,GSM5140274
SRR13884704,38965075,5421793909,139,820,SRX10264853,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398481,SAMN18205354,simple,9606,Homo sapiens,GSM5140427,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siSA_RNAseq,Cell line:A549,A549,GSM5140427
SRR13884705,45000721,6263275675,139,1013,SRX10264854,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398482,SAMN18205352,simple,9606,Homo sapiens,GSM5140428,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC_11_1_RNAseq,Cell line:A549,A549,GSM5140428
SRR13884706,47834647,6660518561,139,1057,SRX10264855,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398483,SAMN18205351,simple,9606,Homo sapiens,GSM5140429,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC_11_2_RNAseq,Cell line:A549,A549,GSM5140429
SRR13884707,53933990,7496610396,139,1161,SRX10264856,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398484,SAMN18205350,simple,9606,Homo sapiens,GSM5140430,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC_20_1_RNAseq,Cell line:A549,A549,GSM5140430
SRR13884708,52808510,7260517100,137,1153,SRX10264857,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398485,SAMN18205349,simple,9606,Homo sapiens,GSM5140431,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC_20_2_RNAseq,Cell line:A549,A549,GSM5140431
