Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,GEO Accession
SRR13734372,102848583,5142429150,50,1709,SRX10121920,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276551,SAMN17973648,simple,4932,Saccharomyces cerevisiae,GSM5090379,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_WT1+SM_replicate_1,Whole cells,BY4741 (MATa his3-[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090379
SRR13734373,113777035,5688851750,50,1876,SRX10121921,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276552,SAMN17973646,simple,4932,Saccharomyces cerevisiae,GSM5090380,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_WT1+SM_replicate_2,Whole cells,BY4741 (MATa his3-[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090380
SRR13734374,74529863,3726493150,50,1181,SRX10121922,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276553,SAMN17973644,simple,4932,Saccharomyces cerevisiae,GSM5090381,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_WT2_replicate_1,Whole cells,BY4741 (MATa his3-[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090381
SRR13734375,83228149,4161407450,50,1290,SRX10121923,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276554,SAMN17973757,simple,4932,Saccharomyces cerevisiae,GSM5090382,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_WT2_replicate_2,Whole cells,BY4741 (MATa his3-[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090382
SRR13734376,104963935,5248196750,50,1645,SRX10121924,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276555,SAMN17973756,simple,4932,Saccharomyces cerevisiae,GSM5090383,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_tma64∆_replicate_1,Whole cells,4051 (MATa his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0 tma64[delta]::kanMX4),GSM5090383
SRR13734377,85687532,4284376600,50,1324,SRX10121925,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276556,SAMN17973754,simple,4932,Saccharomyces cerevisiae,GSM5090384,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_tma64∆_replicate_2,Whole cells,4051 (MATa his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0 tma64[delta]::kanMX4),GSM5090384
SRR13734342,49294953,1958135695,39,779,SRX10121926,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276557,SAMN17973752,simple,4932,Saccharomyces cerevisiae,GSM5090385,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_WT2_replicate_1,Whole cells,BY4741 (MATa his3-[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090385
SRR13734343,63376930,2528297814,39,1004,SRX10121927,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276558,SAMN17973751,simple,4932,Saccharomyces cerevisiae,GSM5090386,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_WT2_replicate_2,Whole cells,BY4741 (MATa his3-[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090386
SRR13734344,74750100,2968953229,39,1179,SRX10121928,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276559,SAMN17973746,simple,4932,Saccharomyces cerevisiae,GSM5090387,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_tma64∆_replicate_1,Whole cells,4051 (MATa his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0 tma64[delta]::kanMX4),GSM5090387
SRR13734345,56325062,2196564334,39,878,SRX10121929,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276560,SAMN17973745,simple,4932,Saccharomyces cerevisiae,GSM5090388,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_tma64∆_replicate_2,Whole cells,4051 (MATa his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0 tma64[delta]::kanMX4),GSM5090388
SRR13734346,138058394,6902919700,50,2357,SRX10121930,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276561,SAMN17973743,simple,4932,Saccharomyces cerevisiae,GSM5090389,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_WT3_replicate_1,Whole cells,"H2994 (MATa ura3-52 trp1[delta]63 leu2-3,-112 his4-303)",GSM5090389
SRR13734347,126879016,6343950800,50,2155,SRX10121931,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276562,SAMN17973741,simple,4932,Saccharomyces cerevisiae,GSM5090390,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_WT3_replicate_2,Whole cells,"H2994 (MATa ura3-52 trp1[delta]63 leu2-3,-112 his4-303)",GSM5090390
SRR13734348,111172043,5558602150,50,1881,SRX10121932,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276563,SAMN17973740,simple,4932,Saccharomyces cerevisiae,GSM5090391,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_rps26∆∆_replicate_1,Whole cells,JVY09 (MATa ura3-52 leu2-3 leu2-112 trp1-[delta]63 his4-303(AUU) kanMX6::PGAL1-RPS26A rps26b[delta]::hphMX6),GSM5090391
SRR13734349,134102765,6705138250,50,2279,SRX10121933,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276564,SAMN17973738,simple,4932,Saccharomyces cerevisiae,GSM5090392,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_rp26∆∆_replicate_2,Whole cells,JVY09 (MATa ura3-52 leu2-3 leu2-112 trp1-[delta]63 his4-303(AUU) kanMX6::PGAL1-RPS26A rps26b[delta]::hphMX6),GSM5090392
SRR13734350,136269707,6813485350,50,2402,SRX10121934,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276565,SAMN17973749,simple,4932,Saccharomyces cerevisiae,GSM5090393,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_WT3_replicate_1,Whole cells,"H2994 (MATa ura3-52 trp1[delta]63 leu2-3,-112 his4-303)",GSM5090393
SRR13734351,136497012,6824850600,50,2455,SRX10121935,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276566,SAMN17973748,simple,4932,Saccharomyces cerevisiae,GSM5090394,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_WT3_replicate_2,Whole cells,"H2994 (MATa ura3-52 trp1[delta]63 leu2-3,-112 his4-303)",GSM5090394
SRR13734352,184934909,9246745450,50,3252,SRX10121936,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276567,SAMN17973737,simple,4932,Saccharomyces cerevisiae,GSM5090395,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_rps26∆∆_replicate_1,Whole cells,JVY09 (MATa ura3-52 leu2-3 leu2-112 trp1-[delta]63 his4-303(AUU) kanMX6::PGAL1-RPS26A rps26b[delta]::hphMX6),GSM5090395
SRR13734353,113719411,5685970550,50,2044,SRX10121937,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276568,SAMN17973736,simple,4932,Saccharomyces cerevisiae,GSM5090396,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_rp26∆∆_replicate_2,Whole cells,JVY09 (MATa ura3-52 leu2-3 leu2-112 trp1-[delta]63 his4-303(AUU) kanMX6::PGAL1-RPS26A rps26b[delta]::hphMX6),GSM5090396
SRR13734354,73330097,3256145759,44,1511,SRX10121938,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276569,SAMN17973735,simple,4932,Saccharomyces cerevisiae,GSM5090397,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_gcn4∆_replicate_1,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090397
SRR13734355,75130161,3370415969,44,1560,SRX10121939,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276570,SAMN17973734,simple,4932,Saccharomyces cerevisiae,GSM5090398,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_gcn4∆_replicate_2,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090398
SRR13734356,75513545,3775677250,0,1142,SRX10121940,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276571,SAMN17973846,simple,4932,Saccharomyces cerevisiae,GSM5090399,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_gcn4∆_replicate_1,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090399
SRR13734357,63696545,3184827250,0,962,SRX10121941,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276572,SAMN17973844,simple,4932,Saccharomyces cerevisiae,GSM5090400,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_gcn4∆_replicate_2,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090400
SRR13734358,40646784,1848179846,45,866,SRX10121942,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276573,SAMN17973842,simple,4932,Saccharomyces cerevisiae,GSM5090401,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_gcn4∆+SM_replicate_1,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090401
SRR13734359,40053030,1755286456,43,831,SRX10121943,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276574,SAMN17973840,simple,4932,Saccharomyces cerevisiae,GSM5090402,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,Ribo_gcn4∆+SM_replicate_2,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090402
SRR13734360,44125630,2206281500,0,666,SRX10121944,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276575,SAMN17973838,simple,4932,Saccharomyces cerevisiae,GSM5090403,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_gcn4∆+SM_replicate_1,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090403
SRR13734361,50388462,2519423100,0,764,SRX10121945,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP306894,PRJNA702531,33764298,"",SRS8276576,SAMN17973836,simple,4932,Saccharomyces cerevisiae,GSM5090404,GEO,SRA1197275,03,2021,Gaikwad,Whole cells,mRNA_gcn4∆+SM_replicate_2,Whole cells,249 (MATa gcn4::kanMX4 his3[delta]1 leu2[delta]0 met15[delta]0 ura3[delta]0),GSM5090404
