Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,GEO Accession
SRR4421273,50203158,2560361058,51,904,SRX2243594,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744492,SAMN05907824,simple,562,Escherichia coli,GSM2344790,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*_exp3_mRNA,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344793
SRR4421274,16080584,820109784,51,447,SRX2243595,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744490,SAMN05907823,simple,562,Escherichia coli,GSM2344791,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp2_repA_mRNA,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344794
SRR4421275,15234329,776950779,51,428,SRX2243596,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744491,SAMN05907821,simple,562,Escherichia coli,GSM2344792,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp2_repB_mRNA,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344795
SRR4421276,60302900,3075447900,51,1100,SRX2243597,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744496,SAMN05907820,simple,562,Escherichia coli,GSM2344793,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp3_mRNA,whole cell lysate,K12 MG1655,GSM2344796
SRR4421277,55885088,2850139488,51,1022,SRX2243597,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744496,SAMN05907820,simple,562,Escherichia coli,GSM2344793,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp3_mRNA,whole cell lysate,K12 MG1655,GSM2344797
SRR4421278,57218286,2860914300,50,1048,SRX2243598,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744495,SAMN05907819,simple,562,Escherichia coli,GSM2344794,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp4_repA_mRNA,whole cell lysate,K12 MG1655,GSM2344798
SRR4421279,63421887,3171094350,50,1157,SRX2243599,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744494,SAMN05907818,simple,562,Escherichia coli,GSM2344795,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp4_repB_mRNA,whole cell lysate,K12 MG1655,GSM2344799
SRR4421280,20726589,1057056039,51,695,SRX2243600,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744499,SAMN05907817,simple,562,Escherichia coli,GSM2344796,GEO,SRA484343,03,2017,Baggett,whole cell lysate,WT_exp1_ribosome,whole cell lysate,K12 MG1655 deltaprfC,GSM2344800
SRR4421281,16286018,830586918,51,489,SRX2243601,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744498,SAMN05907816,simple,562,Escherichia coli,GSM2344797,GEO,SRA484343,03,2017,Baggett,whole cell lysate,WT_exp2_ribosome,whole cell lysate,K12 MG1655 deltaprfC,GSM2344801
SRR4421282,37186105,1896491355,51,668,SRX2243602,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744500,SAMN05907814,simple,562,Escherichia coli,GSM2344798,GEO,SRA484343,03,2017,Baggett,whole cell lysate,WT_exp3_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele,GSM2344802
SRR4421283,34259731,1747246281,51,617,SRX2243602,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744500,SAMN05907814,simple,562,Escherichia coli,GSM2344798,GEO,SRA484343,03,2017,Baggett,whole cell lysate,WT_exp3_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele,GSM2344803
SRR4421284,74344118,3717205900,50,1352,SRX2243603,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744497,SAMN05907836,simple,562,Escherichia coli,GSM2344799,GEO,SRA484343,03,2017,Baggett,whole cell lysate,WT_exp4_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344804
SRR4421285,21830950,1113378450,51,731,SRX2243604,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744503,SAMN05907835,simple,562,Escherichia coli,GSM2344800,GEO,SRA484343,03,2017,Baggett,whole cell lysate,∆RF3_exp1_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344805
SRR4421286,34735497,1771510347,51,618,SRX2243605,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744502,SAMN05907834,simple,562,Escherichia coli,GSM2344801,GEO,SRA484343,03,2017,Baggett,whole cell lysate,∆RF3_exp3_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344806
SRR4421287,32003778,1632192678,51,571,SRX2243605,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744502,SAMN05907834,simple,562,Escherichia coli,GSM2344801,GEO,SRA484343,03,2017,Baggett,whole cell lysate,∆RF3_exp3_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344807
SRR4421288,33811110,1724366610,51,1118,SRX2243606,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744501,SAMN05907832,simple,562,Escherichia coli,GSM2344802,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*_exp1_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele deltaprfC,GSM2344808
SRR4421289,33654203,1716364353,51,602,SRX2243607,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744507,SAMN05907800,simple,562,Escherichia coli,GSM2344803,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*_exp3_ribosome,whole cell lysate,K12 MG1655,GSM2344809
SRR4421290,31007897,1581402747,51,555,SRX2243607,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744507,SAMN05907800,simple,562,Escherichia coli,GSM2344803,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*_exp3_ribosome,whole cell lysate,K12 MG1655 deltaprfC,GSM2344810
SRR4421291,16723193,852882843,51,499,SRX2243608,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744505,SAMN05907798,simple,562,Escherichia coli,GSM2344804,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp2_repA_ribosome,whole cell lysate,K12 MG1655,GSM2344811
SRR4421292,17423341,888590391,51,522,SRX2243609,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744506,SAMN05907796,simple,562,Escherichia coli,GSM2344805,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp2_repB_ribosome,whole cell lysate,K12 MG1655 deltaprfC,GSM2344812
SRR4421293,52848625,2695279875,51,943,SRX2243610,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744504,SAMN05907840,simple,562,Escherichia coli,GSM2344806,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp3_ribosome,whole cell lysate,K12 MG1655,GSM2344783
SRR4421294,48812858,2489455758,51,873,SRX2243610,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744504,SAMN05907840,simple,562,Escherichia coli,GSM2344806,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp3_ribosome,whole cell lysate,K12 MG1655,GSM2344784
SRR4421295,57445275,2872263750,50,1041,SRX2243611,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744509,SAMN05907839,simple,562,Escherichia coli,GSM2344807,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp4_repA_ribosome,whole cell lysate,K12 MG1655,GSM2344785
SRR4421296,65610153,3280507650,50,947,SRX2243612,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744508,SAMN05907838,simple,562,Escherichia coli,GSM2344808,GEO,SRA484343,03,2017,Baggett,whole cell lysate,RF2*∆RF3_exp4_repB_ribosome,whole cell lysate,K12 MG1655,GSM2344786
SRR4421297,24231457,1235804307,51,679,SRX2243613,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744510,SAMN05907813,simple,562,Escherichia coli,GSM2344809,GEO,SRA484343,03,2017,Baggett,whole cell lysate,WT_minimal_mRNA,whole cell lysate,K12 MG1655 deltaprfC,GSM2344787
SRR4421298,17098432,872020032,51,481,SRX2243614,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744512,SAMN05907799,simple,562,Escherichia coli,GSM2344810,GEO,SRA484343,03,2017,Baggett,whole cell lysate,∆RF3_minimal_mRNA,whole cell lysate,K12 MG1655 deltaprfC,GSM2344788
SRR4421299,20984390,1070203890,51,624,SRX2243615,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744513,SAMN05907811,simple,562,Escherichia coli,GSM2344811,GEO,SRA484343,03,2017,Baggett,whole cell lysate,WT_minimal_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele,GSM2344789
SRR4421300,18481478,942555378,51,548,SRX2243616,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091515,PRJNA348358,28301469,"",SRS1744511,SAMN05907812,simple,562,Escherichia coli,GSM2344812,GEO,SRA484343,03,2017,Baggett,whole cell lysate,∆RF3_minimal_ribosome,whole cell lysate,K12 MG1655 prfB-Bstrain allele,GSM2344790
