Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell type,treatment,GEO Accession
SRR12244835,22729675,1681995950,74,634,SRX8752994,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025040,SAMN15565983,simple,10090,Mus musculus,GSM4675822,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-3-INPUT,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675822
SRR12244836,26546843,1964466382,74,745,SRX8752995,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025041,SAMN15565982,simple,10090,Mus musculus,GSM4675823,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-4-INPUT,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675823
SRR12244837,26771243,1981071982,74,743,SRX8752996,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025042,SAMN15565981,simple,10090,Mus musculus,GSM4675824,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-5-INPUT,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675824
SRR12244838,23968184,1773645616,74,667,SRX8752997,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025043,SAMN15565980,simple,10090,Mus musculus,GSM4675825,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-6-INPUT,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675825
SRR12244839,24376618,1803869732,74,679,SRX8752998,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025044,SAMN15565979,simple,10090,Mus musculus,GSM4675826,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CTRL-1-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675826
SRR12244840,25650152,1898111248,74,721,SRX8752999,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025045,SAMN15566016,simple,10090,Mus musculus,GSM4675827,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CTRL-2-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675827
SRR12244841,23304840,1724558160,74,651,SRX8753000,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025046,SAMN15566015,simple,10090,Mus musculus,GSM4675828,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CTRL-3-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675828
SRR12244842,24698979,1827724446,74,688,SRX8753001,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025047,SAMN15566014,simple,10090,Mus musculus,GSM4675829,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CTRL-4-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675829
SRR12244843,32057288,2372239312,74,898,SRX8753002,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025048,SAMN15565962,simple,10090,Mus musculus,GSM4675830,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CTRL-5-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675830
SRR12244844,28713798,2124821052,74,807,SRX8753003,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025049,SAMN15565961,simple,10090,Mus musculus,GSM4675831,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CTRL-6-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675831
SRR12244845,24444090,1808862660,74,687,SRX8753004,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025050,SAMN15565960,simple,10090,Mus musculus,GSM4675832,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CX-1-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675832
SRR12244846,26888465,1989746410,74,754,SRX8753005,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025051,SAMN15565957,simple,10090,Mus musculus,GSM4675833,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CX-2-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675833
SRR12244847,22543768,1668238832,74,632,SRX8753006,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025052,SAMN15565955,simple,10090,Mus musculus,GSM4675834,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CX-3-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675834
SRR12244848,26838438,1986044412,74,751,SRX8753007,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025053,SAMN15565953,simple,10090,Mus musculus,GSM4675835,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CX-4-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675835
SRR12244849,22990570,1701302180,74,644,SRX8753008,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025054,SAMN15565951,simple,10090,Mus musculus,GSM4675836,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CX-5-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675836
SRR12244850,25585434,1893322116,74,711,SRX8753009,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025055,SAMN15565949,simple,10090,Mus musculus,GSM4675837,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CX-6-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675837
SRR12244851,27128449,2007505226,74,754,SRX8753010,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025056,SAMN15565947,simple,10090,Mus musculus,GSM4675838,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - EV-1-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675838
SRR12244852,24228487,1792908038,74,678,SRX8753011,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025057,SAMN15565946,simple,10090,Mus musculus,GSM4675839,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - EV-2-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675839
SRR12244853,23659092,1750772808,74,664,SRX8753012,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025058,SAMN15565945,simple,10090,Mus musculus,GSM4675840,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - EV-3-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675840
SRR12244854,24189602,1790030548,74,674,SRX8753013,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025059,SAMN15565944,simple,10090,Mus musculus,GSM4675841,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - EV-4-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675841
SRR12244855,22839437,1690118338,74,642,SRX8753014,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025060,SAMN15565943,simple,10090,Mus musculus,GSM4675842,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - EV-5-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675842
SRR12244856,25325965,1874121410,74,706,SRX8753015,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025061,SAMN15565942,simple,10090,Mus musculus,GSM4675843,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - EV-6-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675843
SRR12244857,24632287,1822789238,74,691,SRX8753016,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025062,SAMN15565941,simple,10090,Mus musculus,GSM4675844,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-1-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675844
SRR12244858,25555856,1891133344,74,719,SRX8753017,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025063,SAMN15565940,simple,10090,Mus musculus,GSM4675845,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-2-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675845
SRR12244859,26131617,1933739658,74,736,SRX8753018,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025064,SAMN15565939,simple,10090,Mus musculus,GSM4675846,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-3-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675846
SRR12244860,23897521,1768416554,74,676,SRX8753019,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025065,SAMN15565938,simple,10090,Mus musculus,GSM4675847,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-4-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675847
SRR12244861,27541000,2038034000,74,772,SRX8753020,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025066,SAMN15565978,simple,10090,Mus musculus,GSM4675848,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-5-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675848
SRR12244862,24745709,1831182466,74,703,SRX8753021,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025067,SAMN15565977,simple,10090,Mus musculus,GSM4675849,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Acute - CMB-6-POLY,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675849
SRR12244863,12342060,617103000,50,408,SRX8753022,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025068,SAMN15565976,simple,10090,Mus musculus,GSM4675850,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl6-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,drug-naive,GSM4675850
SRR12244864,12436040,621802000,50,410,SRX8753022,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025068,SAMN15565976,simple,10090,Mus musculus,GSM4675850,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl6-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,drug-naive,GSM4675851
SRR12244865,13962642,698132100,50,346,SRX8753023,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025069,SAMN15565975,simple,10090,Mus musculus,GSM4675851,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl33-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,drug-naive,GSM4675852
SRR12244866,14076885,703844250,50,349,SRX8753023,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025069,SAMN15565975,simple,10090,Mus musculus,GSM4675851,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl33-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461,GSM4675853
SRR12244867,13988277,699413850,50,348,SRX8753024,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025070,SAMN15565974,simple,10090,Mus musculus,GSM4675852,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl38-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461,GSM4675854
SRR12244868,14141523,707076150,50,352,SRX8753024,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025070,SAMN15565974,simple,10090,Mus musculus,GSM4675852,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl38-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461,GSM4675855
SRR12244869,13624124,681206200,50,339,SRX8753025,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025071,SAMN15565973,simple,10090,Mus musculus,GSM4675853,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX14-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to EV,GSM4675856
