Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,age,strain,genotype,treatment,fraction,time,tissue,GEO Accession
SRR8046011,13705446,685272300,50,235,SRX4875732,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928486,SAMN10236697,simple,10090,Mus musculus,GSM3427581,GEO,SRA793642,12,2019,Chang-Panesso,"D2 IRI Bound, kidney",D2 IRI Bound-R3,"D14 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D14,Kidney,GSM3427587
SRR8046012,17556458,877822900,50,299,SRX4875733,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928487,SAMN10236696,simple,10090,Mus musculus,GSM3427582,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Bound, kidney",D7 IRI Bound-R1,"Sham Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,unbound (represents the total kidney),Sham,Kidney,GSM3427588
SRR8046013,17519168,875958400,50,300,SRX4875733,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928487,SAMN10236696,simple,10090,Mus musculus,GSM3427582,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Bound, kidney",D7 IRI Bound-R1,"Sham Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,unbound (represents the total kidney),Sham,Kidney,GSM3427589
SRR8046014,14873926,743696300,50,253,SRX4875734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928488,SAMN10236694,simple,10090,Mus musculus,GSM3427583,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Bound, kidney",D7 IRI Bound-R2,"Sham Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,unbound (represents the total kidney),Sham,Kidney,GSM3427590
SRR8046015,14825316,741265800,50,254,SRX4875734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928488,SAMN10236694,simple,10090,Mus musculus,GSM3427583,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Bound, kidney",D7 IRI Bound-R2,"D2 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D2,Kidney,GSM3427591
SRR8046016,14442463,722123150,50,246,SRX4875735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928489,SAMN10236693,simple,10090,Mus musculus,GSM3427584,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Bound, kidney",D7 IRI Bound-R3,"D2 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D2,Kidney,GSM3427592
SRR8046017,14372760,718638000,50,246,SRX4875735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928489,SAMN10236693,simple,10090,Mus musculus,GSM3427584,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Bound, kidney",D7 IRI Bound-R3,"D2 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D2,Kidney,GSM3427593
SRR8046018,15336902,766845100,50,262,SRX4875736,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928490,SAMN10236692,simple,10090,Mus musculus,GSM3427585,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Bound, kidney",D14 IRI Bound-R1,"D7 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D7,Kidney,GSM3427594
SRR8046019,15260822,763041100,50,262,SRX4875736,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928490,SAMN10236692,simple,10090,Mus musculus,GSM3427585,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Bound, kidney",D14 IRI Bound-R1,"D7 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D7,Kidney,GSM3427595
SRR8046020,15048750,752437500,50,257,SRX4875737,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928491,SAMN10236691,simple,10090,Mus musculus,GSM3427586,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Bound, kidney",D14 IRI Bound-R2,"D7 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D7,Kidney,GSM3427596
SRR8046021,15006206,750310300,50,257,SRX4875737,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928491,SAMN10236691,simple,10090,Mus musculus,GSM3427586,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Bound, kidney",D14 IRI Bound-R2,"D14 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D14,Kidney,GSM3427597
SRR8046022,13015879,650793950,50,223,SRX4875738,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928492,SAMN10236690,simple,10090,Mus musculus,GSM3427587,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Bound, kidney",D14 IRI Bound-R3,"D14 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D14,Kidney,GSM3427598
SRR8046023,12967419,648370950,50,223,SRX4875738,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928492,SAMN10236690,simple,10090,Mus musculus,GSM3427587,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Bound, kidney",D14 IRI Bound-R3,"D14 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D14,Kidney,GSM3427599
SRR8046024,13875205,693760250,50,236,SRX4875739,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928494,SAMN10236689,simple,10090,Mus musculus,GSM3427588,GEO,SRA793642,12,2019,Chang-Panesso,"Sham Unbound, kidney",Sham Unbound-R1,"Sham Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,bound (cell-type specific),Sham,Kidney,GSM3427576
SRR8046025,13826553,691327650,50,236,SRX4875739,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928494,SAMN10236689,simple,10090,Mus musculus,GSM3427588,GEO,SRA793642,12,2019,Chang-Panesso,"Sham Unbound, kidney",Sham Unbound-R1,"Sham Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,bound (cell-type specific),Sham,Kidney,GSM3427577
SRR8046026,15311512,765575600,50,260,SRX4875740,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928493,SAMN10236688,simple,10090,Mus musculus,GSM3427589,GEO,SRA793642,12,2019,Chang-Panesso,"Sham Unbound, kidney",Sham Unbound-R2,"Sham Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,bound (cell-type specific),Sham,Kidney,GSM3427578
SRR8046027,15281809,764090450,50,260,SRX4875740,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928493,SAMN10236688,simple,10090,Mus musculus,GSM3427589,GEO,SRA793642,12,2019,Chang-Panesso,"Sham Unbound, kidney",Sham Unbound-R2,"D2 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D2,Kidney,GSM3427579
SRR8046028,13288185,664409250,50,226,SRX4875741,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928495,SAMN10236687,simple,10090,Mus musculus,GSM3427590,GEO,SRA793642,12,2019,Chang-Panesso,"Sham Unbound, kidney",Sham Unbound-R3,"D2 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D2,Kidney,GSM3427580
SRR8046029,13242592,662129600,50,226,SRX4875741,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928495,SAMN10236687,simple,10090,Mus musculus,GSM3427590,GEO,SRA793642,12,2019,Chang-Panesso,"Sham Unbound, kidney",Sham Unbound-R3,"D2 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D2,Kidney,GSM3427581
SRR8046030,15301417,765070850,50,260,SRX4875742,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928496,SAMN10236686,simple,10090,Mus musculus,GSM3427591,GEO,SRA793642,12,2019,Chang-Panesso,"D2 IRI Unbound, kidney",D2 IRI Unbound-R1,"D7 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D7,Kidney,GSM3427582
SRR8046031,15250568,762528400,50,261,SRX4875742,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928496,SAMN10236686,simple,10090,Mus musculus,GSM3427591,GEO,SRA793642,12,2019,Chang-Panesso,"D2 IRI Unbound, kidney",D2 IRI Unbound-R1,"D7 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D7,Kidney,GSM3427583
SRR8046032,12326542,616327100,50,210,SRX4875743,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928497,SAMN10236685,simple,10090,Mus musculus,GSM3427592,GEO,SRA793642,12,2019,Chang-Panesso,"D2 IRI Unbound, kidney",D2 IRI Unbound-R2,"D7 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D7,Kidney,GSM3427584
SRR8046033,12287067,614353350,50,210,SRX4875743,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928497,SAMN10236685,simple,10090,Mus musculus,GSM3427592,GEO,SRA793642,12,2019,Chang-Panesso,"D2 IRI Unbound, kidney",D2 IRI Unbound-R2,"D14 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D14,Kidney,GSM3427585
SRR8046034,12901922,645096100,50,218,SRX4875744,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928498,SAMN10236684,simple,10090,Mus musculus,GSM3427593,GEO,SRA793642,12,2019,Chang-Panesso,"D2 IRI Unbound, kidney",D2 IRI Unbound-R3,"D14 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D14,Kidney,GSM3427586
SRR8046035,12891351,644567550,50,219,SRX4875744,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928498,SAMN10236684,simple,10090,Mus musculus,GSM3427593,GEO,SRA793642,12,2019,Chang-Panesso,"D2 IRI Unbound, kidney",D2 IRI Unbound-R3,"D14 IRI Bound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,bound (cell-type specific),D14,Kidney,GSM3427587
SRR8046036,16005912,800295600,50,272,SRX4875745,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928499,SAMN10236683,simple,10090,Mus musculus,GSM3427594,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Unbound, kidney",D7 IRI Unbound-R1,"Sham Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,unbound (represents the total kidney),Sham,Kidney,GSM3427588
SRR8046037,15962507,798125350,50,273,SRX4875745,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928499,SAMN10236683,simple,10090,Mus musculus,GSM3427594,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Unbound, kidney",D7 IRI Unbound-R1,"Sham Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,unbound (represents the total kidney),Sham,Kidney,GSM3427589
SRR8046038,16306870,815343500,50,277,SRX4875746,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928500,SAMN10236682,simple,10090,Mus musculus,GSM3427595,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Unbound, kidney",D7 IRI Unbound-R2,"Sham Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,Sham,unbound (represents the total kidney),Sham,Kidney,GSM3427590
SRR8046039,16255199,812759950,50,278,SRX4875746,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928500,SAMN10236682,simple,10090,Mus musculus,GSM3427595,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Unbound, kidney",D7 IRI Unbound-R2,"D2 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D2,Kidney,GSM3427591
SRR8046040,13557848,677892400,50,231,SRX4875747,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928501,SAMN10236681,simple,10090,Mus musculus,GSM3427596,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Unbound, kidney",D7 IRI Unbound-R3,"D2 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D2,Kidney,GSM3427592
SRR8046041,13504240,675212000,50,231,SRX4875747,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928501,SAMN10236681,simple,10090,Mus musculus,GSM3427596,GEO,SRA793642,12,2019,Chang-Panesso,"D7 IRI Unbound, kidney",D7 IRI Unbound-R3,"D2 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D2,Kidney,GSM3427593
SRR8046042,15936673,796833650,50,273,SRX4875748,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928502,SAMN10236680,simple,10090,Mus musculus,GSM3427597,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Unbound, kidney",D14 IRI Unbound-R1,"D7 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D7,Kidney,GSM3427594
SRR8046043,15891966,794598300,50,273,SRX4875748,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928502,SAMN10236680,simple,10090,Mus musculus,GSM3427597,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Unbound, kidney",D14 IRI Unbound-R1,"D7 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D7,Kidney,GSM3427595
SRR8046044,14637483,731874150,50,250,SRX4875749,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928503,SAMN10236679,simple,10090,Mus musculus,GSM3427598,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Unbound, kidney",D14 IRI Unbound-R2,"D7 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D7,Kidney,GSM3427596
SRR8046045,14569265,728463250,50,250,SRX4875749,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928503,SAMN10236679,simple,10090,Mus musculus,GSM3427598,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Unbound, kidney",D14 IRI Unbound-R2,"D14 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D14,Kidney,GSM3427597
SRR8046046,15109837,755491850,50,257,SRX4875750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928504,SAMN10236678,simple,10090,Mus musculus,GSM3427599,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Unbound, kidney",D14 IRI Unbound-R3,"D14 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D14,Kidney,GSM3427598
SRR8046047,15092200,754610000,50,258,SRX4875750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP165608,PRJNA496049,31710314,"",SRS3928504,SAMN10236678,simple,10090,Mus musculus,GSM3427599,GEO,SRA793642,12,2019,Chang-Panesso,"D14 IRI Unbound, kidney",D14 IRI Unbound-R3,"D14 IRI Unbound, kidney",8-10 week,Mixed background,Kim1-GCE+/-; EGFPL10a+/-,IRI,unbound (represents the total kidney),D14,Kidney,GSM3427599
