Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,treatment,genotype,cell fraction,replicate,GEO Accession
SRR1066907,26787405,1366157655,51,871,SRX403687,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523406,SAMN02566498,simple,10090,Mus musculus,GSM1299870,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW05C1,Mouse embryonic fibroblasts,0.5 h Tg,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299870
SRR1066908,31222065,1592325315,51,1006,SRX403688,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523407,SAMN02566509,simple,10090,Mus musculus,GSM1299871,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW05C2,Mouse embryonic fibroblasts,0.5 h Tg,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299871
SRR1066909,29433660,1501116660,51,1013,SRX403689,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523408,SAMN02566500,simple,10090,Mus musculus,GSM1299872,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW1M1,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),ER,1,GSM1299872
SRR1066910,27741791,1414831341,51,905,SRX403690,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523409,SAMN02566499,simple,10090,Mus musculus,GSM1299873,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW1M2,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),ER,2,GSM1299873
SRR1066911,60458951,3083406501,51,1982,SRX403691,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523410,SAMN02566511,simple,10090,Mus musculus,GSM1299874,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW1C1,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299874
SRR1066912,5600537,285627387,51,180,SRX403692,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523411,SAMN02566501,simple,10090,Mus musculus,GSM1299875,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW1C2,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299875
SRR1066913,23846562,1216174662,51,761,SRX403693,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523412,SAMN02566502,simple,10090,Mus musculus,GSM1299876,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW1M1,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),ER,1,GSM1299876
SRR1066914,27236628,1389068028,51,864,SRX403694,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523413,SAMN02566512,simple,10090,Mus musculus,GSM1299877,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW1M2,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),ER,2,GSM1299877
SRR1066915,27268070,1390671570,51,894,SRX403695,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523414,SAMN02566503,simple,10090,Mus musculus,GSM1299878,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW1C1,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299878
SRR1066916,26085331,1330351881,51,851,SRX403696,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523415,SAMN02566505,simple,10090,Mus musculus,GSM1299879,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW1C2,Mouse embryonic fibroblasts,1 h Tg,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299879
SRR1066917,17578993,896528643,51,620,SRX403697,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523416,SAMN02566513,simple,10090,Mus musculus,GSM1299880,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW2M1,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),ER,1,GSM1299880
SRR1066918,16585777,845874627,51,542,SRX403698,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523417,SAMN02566510,simple,10090,Mus musculus,GSM1299881,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW2M2,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),ER,2,GSM1299881
SRR1066919,20792693,1060427343,51,725,SRX403699,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523418,SAMN02566508,simple,10090,Mus musculus,GSM1299882,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW2C1,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299882
SRR1066920,7300567,372328917,51,237,SRX403700,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523419,SAMN02566514,simple,10090,Mus musculus,GSM1299883,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW2C2,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299883
SRR1066921,27553481,1405227531,51,869,SRX403701,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523420,SAMN02566473,simple,10090,Mus musculus,GSM1299884,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW2M1,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),ER,1,GSM1299884
SRR1066922,29612562,1510240662,51,937,SRX403702,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523421,SAMN02566468,simple,10090,Mus musculus,GSM1299885,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW2M2,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),ER,2,GSM1299885
SRR1066923,29700244,1514712444,51,966,SRX403703,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523422,SAMN02566471,simple,10090,Mus musculus,GSM1299886,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW2C1,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299886
SRR1066924,27165118,1385421018,51,887,SRX403704,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523423,SAMN02566475,simple,10090,Mus musculus,GSM1299887,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW2C2,Mouse embryonic fibroblasts,2 h Tg,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299887
SRR1066925,8558520,436484520,51,280,SRX403705,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523424,SAMN02566470,simple,10090,Mus musculus,GSM1299888,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW4M1,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),ER,1,GSM1299888
SRR1066926,35387962,1804786062,51,1149,SRX403706,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523425,SAMN02566479,simple,10090,Mus musculus,GSM1299889,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW4M2,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),ER,2,GSM1299889
SRR1066927,20561299,1048626249,51,700,SRX403707,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523426,SAMN02566478,simple,10090,Mus musculus,GSM1299890,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW4C1,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299890
SRR1066928,15876938,809723838,51,514,SRX403708,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523427,SAMN02566472,simple,10090,Mus musculus,GSM1299891,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,fpW4C2,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299891
SRR1066929,30381912,1549477512,51,957,SRX403709,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523428,SAMN02566481,simple,10090,Mus musculus,GSM1299892,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW4M1,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),ER,1,GSM1299892
SRR1066930,26792885,1366437135,51,844,SRX403710,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523429,SAMN02566477,simple,10090,Mus musculus,GSM1299893,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW4M2,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),ER,2,GSM1299893
SRR1066931,30082087,1534186437,51,980,SRX403711,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523430,SAMN02566476,simple,10090,Mus musculus,GSM1299894,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW4C1,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299894
SRR1066932,27596931,1407443481,51,898,SRX403712,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523431,SAMN02566482,simple,10090,Mus musculus,GSM1299895,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,mRNAW4C2,Mouse embryonic fibroblasts,4 h Tg,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299895
SRR1066973,16630333,848146983,51,574,SRX403753,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523472,SAMN02566458,simple,10090,Mus musculus,GSM1299936,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D0M1,Mouse embryonic fibroblasts,30 min DTT,CReP+/-; GADD34+/+ (WT),ER,1,GSM1299936
SRR1066974,21776934,1110623634,51,740,SRX403754,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523473,SAMN02566460,simple,10090,Mus musculus,GSM1299937,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D0M2,Mouse embryonic fibroblasts,30 min DTT,CReP+/-; GADD34+/+ (WT),ER,2,GSM1299937
SRR1066975,26974946,1375722246,51,875,SRX403755,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523474,SAMN02566459,simple,10090,Mus musculus,GSM1299938,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D0C1,Mouse embryonic fibroblasts,30 min DTT,CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299938
SRR1066976,25964730,1324201230,51,885,SRX403756,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523475,SAMN02566464,simple,10090,Mus musculus,GSM1299939,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D0C2,Mouse embryonic fibroblasts,30 min DTT,CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299939
SRR1066977,17570331,896086881,51,610,SRX403757,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523476,SAMN02566457,simple,10090,Mus musculus,GSM1299940,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D10M1,Mouse embryonic fibroblasts,"30 min DTT, 10 min recover",CReP+/-; GADD34+/+ (WT),ER,1,GSM1299940
SRR1066978,37160854,1895203554,51,1262,SRX403758,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523477,SAMN02566462,simple,10090,Mus musculus,GSM1299941,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D10M2,Mouse embryonic fibroblasts,"30 min DTT, 10 min recover",CReP+/-; GADD34+/+ (WT),ER,2,GSM1299941
SRR1066979,41641691,2123726241,51,1409,SRX403759,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523478,SAMN02566465,simple,10090,Mus musculus,GSM1299942,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D10C1,Mouse embryonic fibroblasts,"30 min DTT, 10 min recover",CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299942
SRR1066980,10991475,560565225,51,377,SRX403760,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523479,SAMN02566463,simple,10090,Mus musculus,GSM1299943,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D10C2,Mouse embryonic fibroblasts,"30 min DTT, 10 min recover",CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299943
SRR1066981,28994378,1478713278,51,1006,SRX403761,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523480,SAMN02566467,simple,10090,Mus musculus,GSM1299944,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D20M1,Mouse embryonic fibroblasts,"30 min DTT, 20 min recover",CReP+/-; GADD34+/+ (WT),ER,1,GSM1299944
SRR1066982,15858166,808766466,51,536,SRX403762,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523481,SAMN02566469,simple,10090,Mus musculus,GSM1299945,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D20M2,Mouse embryonic fibroblasts,"30 min DTT, 20 min recover",CReP+/-; GADD34+/+ (WT),ER,2,GSM1299945
SRR1066983,23944865,1221188115,51,806,SRX403763,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523482,SAMN02566474,simple,10090,Mus musculus,GSM1299946,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D20C1,Mouse embryonic fibroblasts,"30 min DTT, 20 min recover",CReP+/-; GADD34+/+ (WT),cyt,1,GSM1299946
SRR1066984,35293572,1799972172,51,1210,SRX403764,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034858,PRJNA232779,25215492,"",SRS523483,SAMN02566466,simple,10090,Mus musculus,GSM1299947,GEO,SRA122670,08,2014,Reid,Mouse embryonic fibroblasts,D20C2,Mouse embryonic fibroblasts,"30 min DTT, 20 min recover",CReP+/-; GADD34+/+ (WT),cyt,2,GSM1299947
