Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,Sex,age,timepoint,GEO Accession
SRR3494972,52230466,5275277066,101,3051,SRX1754780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431710,SAMN04968005,simple,10090,Mus musculus,GSM2149108,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT6_1; ZT6, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT10,GSM2149113
SRR3494973,69673473,7037020773,101,4014,SRX1754780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431710,SAMN04968005,simple,10090,Mus musculus,GSM2149108,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT6_1; ZT6, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT12,GSM2149114
SRR3494974,53994102,5453404302,101,3141,SRX1754781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431711,SAMN04968007,simple,10090,Mus musculus,GSM2149109,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT6_2; ZT6, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT12,GSM2149115
SRR3494975,65697897,6635487597,101,3760,SRX1754781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431711,SAMN04968007,simple,10090,Mus musculus,GSM2149109,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT6_2; ZT6, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT14,GSM2149116
SRR3494976,21224586,2143683186,101,1234,SRX1754782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431712,SAMN04968006,simple,10090,Mus musculus,GSM2149110,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT8_1; ZT8, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT14,GSM2149117
SRR3494977,70163397,7086503097,101,4050,SRX1754782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431712,SAMN04968006,simple,10090,Mus musculus,GSM2149110,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT8_1; ZT8, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT16,GSM2149118
SRR3494978,21981913,2220173213,101,1274,SRX1754783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431714,SAMN04967950,simple,10090,Mus musculus,GSM2149111,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT8_2; ZT8, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT16,GSM2149119
SRR3494979,33712338,3404946138,101,1933,SRX1754783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431714,SAMN04967950,simple,10090,Mus musculus,GSM2149111,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RP_ZT8_2; ZT8, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT18,GSM2149120
SRR3494980,30668715,3097540215,101,1789,SRX1754784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431713,SAMN04967952,simple,10090,Mus musculus,GSM2149112,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT10_1; ZT10, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT18,GSM2149121
SRR3494981,39064322,3945496522,101,2247,SRX1754784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431713,SAMN04967952,simple,10090,Mus musculus,GSM2149112,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT10_1; ZT10, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT20,GSM2149122
SRR3494982,80500725,8130573225,101,4389,SRX1754785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431715,SAMN04967951,simple,10090,Mus musculus,GSM2149113,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT10_2; ZT10, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT20,GSM2149123
SRR3494983,31473418,3178815218,101,1765,SRX1754786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431716,SAMN04967953,simple,10090,Mus musculus,GSM2149114,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT12_1; ZT12, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT22,GSM2149124
SRR3494984,52554851,5308039951,101,2928,SRX1754786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431716,SAMN04967953,simple,10090,Mus musculus,GSM2149114,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT12_1; ZT12, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT22,GSM2149125
SRR3494985,31735354,3205270754,101,1769,SRX1754787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431717,SAMN04967954,simple,10090,Mus musculus,GSM2149115,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT12_2; ZT12, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT0,GSM2149126
SRR3494986,55944941,5650439041,101,3099,SRX1754787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431717,SAMN04967954,simple,10090,Mus musculus,GSM2149115,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT12_2; ZT12, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT0,GSM2149127
SRR3494987,36851524,3722003924,101,2060,SRX1754788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431718,SAMN04967955,simple,10090,Mus musculus,GSM2149116,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT14_1; ZT14, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT2,GSM2149128
SRR3494988,45626606,4608287206,101,2535,SRX1754788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431718,SAMN04967955,simple,10090,Mus musculus,GSM2149116,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT14_1; ZT14, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT2,GSM2149129
SRR3494989,27263518,2753615318,101,1523,SRX1754789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431719,SAMN04967956,simple,10090,Mus musculus,GSM2149117,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT14_2; ZT14, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT4,GSM2149130
SRR3494990,17699902,1787690102,101,1017,SRX1754789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431719,SAMN04967956,simple,10090,Mus musculus,GSM2149117,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT14_2; ZT14, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT4,GSM2149131
SRR3494991,30403193,3070722493,101,1713,SRX1754790,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431720,SAMN04967957,simple,10090,Mus musculus,GSM2149118,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT16_1; ZT16, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT6,GSM2149132
SRR3494992,45513360,4596849360,101,2542,SRX1754790,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431720,SAMN04967957,simple,10090,Mus musculus,GSM2149118,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT16_1; ZT16, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT6,GSM2149133
SRR3494993,39961922,4036154122,101,2505,SRX1754791,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431721,SAMN04967959,simple,10090,Mus musculus,GSM2149119,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT16_2; ZT16, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT8,GSM2149134
SRR3494994,31215018,3152716818,101,1762,SRX1754791,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431721,SAMN04967959,simple,10090,Mus musculus,GSM2149119,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT16_2; ZT16, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT8,GSM2149135
SRR3494995,31318840,3163202840,101,1745,SRX1754792,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431723,SAMN04967958,simple,10090,Mus musculus,GSM2149120,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT18_1; ZT18, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT10,GSM2149136
SRR3494996,44664518,4511116318,101,2420,SRX1754792,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431723,SAMN04967958,simple,10090,Mus musculus,GSM2149120,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT18_1; ZT18, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT10,GSM2149137
SRR3494997,29811816,3010993416,101,1675,SRX1754793,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431722,SAMN04967960,simple,10090,Mus musculus,GSM2149121,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT18_2; ZT18, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT12,GSM2149138
SRR3494998,35066700,3541736700,101,1912,SRX1754793,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431722,SAMN04967960,simple,10090,Mus musculus,GSM2149121,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT18_2; ZT18, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT12,GSM2149139
SRR3494999,34021152,3436136352,101,1881,SRX1754794,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431724,SAMN04967916,simple,10090,Mus musculus,GSM2149122,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT20_1; ZT20, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT14,GSM2149140
SRR3495000,16471129,1663584029,101,938,SRX1754794,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431724,SAMN04967916,simple,10090,Mus musculus,GSM2149122,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT20_1; ZT20, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT14,GSM2149141
SRR3495001,27409747,2768384447,101,1537,SRX1754795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431725,SAMN04967917,simple,10090,Mus musculus,GSM2149123,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT20_2; ZT20, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT16,GSM2149142
SRR3495002,15116803,1526797103,101,781,SRX1754795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431725,SAMN04967917,simple,10090,Mus musculus,GSM2149123,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT20_2; ZT20, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT16,GSM2149143
SRR3495003,34407695,3475177195,101,1912,SRX1754796,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431726,SAMN04967918,simple,10090,Mus musculus,GSM2149124,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT22_1; ZT22, ribosome footprint, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT18,GSM2149144
SRR3495004,31499091,3181408191,101,2071,SRX1754797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431727,SAMN04967919,simple,10090,Mus musculus,GSM2149125,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT22_2; ZT22, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT18,GSM2149145
SRR3495005,30498963,3080395263,101,1710,SRX1754797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431727,SAMN04967919,simple,10090,Mus musculus,GSM2149125,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"RPZT22_2; ZT22, ribosome footprint, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT20,GSM2149146
SRR3495006,55478500,5603328500,101,3024,SRX1754798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431728,SAMN04967920,simple,10090,Mus musculus,GSM2149126,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT0_1; ZT0, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT20,GSM2149147
SRR3495007,23536829,2377219729,101,1250,SRX1754798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431728,SAMN04967920,simple,10090,Mus musculus,GSM2149126,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT0_1; ZT0, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT22,GSM2149148
SRR3495008,74445255,7518970755,101,4000,SRX1754799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431729,SAMN04967924,simple,10090,Mus musculus,GSM2149127,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT0_2; ZT0, total RNA, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT22,GSM2149149
SRR3495009,16439346,1660373946,101,863,SRX1754799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431729,SAMN04967924,simple,10090,Mus musculus,GSM2149127,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT0_2; ZT0, total RNA, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT0,GSM2149102
SRR3495010,73268040,7400072040,101,3981,SRX1754800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431730,SAMN04967921,simple,10090,Mus musculus,GSM2149128,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT2_1; ZT2, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT0,GSM2149103
SRR3495011,16120724,1628193124,101,856,SRX1754800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431730,SAMN04967921,simple,10090,Mus musculus,GSM2149128,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT2_1; ZT2, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT2,GSM2149104
SRR3495012,58522893,5910812193,101,3098,SRX1754801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431731,SAMN04967922,simple,10090,Mus musculus,GSM2149129,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT2_2; ZT2, total RNA, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT2,GSM2149105
SRR3495013,52687110,5321398110,101,2834,SRX1754802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431732,SAMN04967923,simple,10090,Mus musculus,GSM2149130,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT4_1; ZT4, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT4,GSM2149106
SRR3495014,16314529,1647767429,101,856,SRX1754802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431732,SAMN04967923,simple,10090,Mus musculus,GSM2149130,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT4_1; ZT4, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT4,GSM2149107
SRR3495015,89671077,9056778777,101,4842,SRX1754803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431734,SAMN04967931,simple,10090,Mus musculus,GSM2149131,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT4_2; ZT4, total RNA, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT6,GSM2149108
SRR3495016,13084467,1321531167,101,703,SRX1754803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431734,SAMN04967931,simple,10090,Mus musculus,GSM2149131,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT4_2; ZT4, total RNA, rep2",kidney,C57BL/6JRj,male,11-12 weeks,ZT6,GSM2149109
SRR3495017,13345574,1347902974,101,649,SRX1754804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431733,SAMN04967925,simple,10090,Mus musculus,GSM2149132,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT6_1; ZT6, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT8,GSM2149110
SRR3495018,40651084,4105759484,101,2125,SRX1754804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074765,PRJNA321185,28622766,"",SRS1431733,SAMN04967925,simple,10090,Mus musculus,GSM2149132,GEO,SRA424589,04,2017,Castelo-Szekely,kidney,"TR_ZT6_1; ZT6, total RNA, rep1",kidney,C57BL/6JRj,male,11-12 weeks,ZT8,GSM2149111
