Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,cultivar,age,geo_loc_name,tissue,collected_by,collection_date,disease_stage,genotype,sample_type,treatment,replicate,BioSampleModel
SRR24083046,30558649,3055864900,100,872,SRX19884006,S34,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238251,SAMN33970982,simple,3702,Arabidopsis thaliana,S34_rna_mock_8dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-20,8 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,RNA-seq,Mock,13,Plant
SRR24083045,66693651,6669365100,100,1984,SRX19884007,S36,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238252,SAMN33970983,simple,3702,Arabidopsis thaliana,S36_rna_RCNMV_8dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-20,8 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,RNA-seq,RCNMV,14,Plant
SRR24083044,59522861,5952286100,100,1671,SRX19884008,S37,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238254,SAMN33970984,simple,3702,Arabidopsis thaliana,S37_rna_RCNMV_8dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-20,8 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,RNA-seq,RCNMV,15,Plant
SRR24083043,34549005,3454900500,100,971,SRX19884009,S38,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238253,SAMN33970985,simple,3702,Arabidopsis thaliana,S38_rna_RCNMV_8dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-20,8 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,RNA-seq,RCNMV,16,Plant
SRR24083042,42289391,4228939100,100,1183,SRX19884010,S39,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238255,SAMN33970986,simple,3702,Arabidopsis thaliana,S39_rna_RCNMV_8dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-20,8 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,RNA-seq,RCNMV,17,Plant
SRR24083041,31507741,3150774100,100,990,SRX19884011,S40,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238257,SAMN33970987,simple,3702,Arabidopsis thaliana,S40_rna_RCNMV_8dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-20,8 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,RNA-seq,RCNMV,18,Plant
SRR24083040,174949584,17494958400,100,4724,SRX19884012,S06,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238256,SAMN33970956,simple,3702,Arabidopsis thaliana,S06_ribo_RCNMV_5dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-17,5 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,Ribo-seq,RCNMV,5,Plant
SRR24083039,131616976,13161697600,100,3612,SRX19884013,S07,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238259,SAMN33970957,simple,3702,Arabidopsis thaliana,S07_ribo_RCNMV_5dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-17,5 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,Ribo-seq,RCNMV,6,Plant
SRR24083038,121026259,12102625900,100,3741,SRX19884014,S08,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238258,SAMN33970958,simple,3702,Arabidopsis thaliana,S08_ribo_RCNMV_5dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-17,5 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,Ribo-seq,RCNMV,7,Plant
SRR24083037,104595421,10459542100,100,2938,SRX19884015,S09,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238260,SAMN33970959,simple,3702,Arabidopsis thaliana,S09_ribo_RCNMV_5dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-17,5 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,Ribo-seq,RCNMV,8,Plant
SRR24083036,134451322,13445132200,100,3648,SRX19884016,S10,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238261,SAMN33970960,simple,3702,Arabidopsis thaliana,S10_ribo_RCNMV_5dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-17,5 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,Ribo-seq,RCNMV,9,Plant
SRR24083035,69742833,6974283300,100,1991,SRX19884017,S11,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP431103,PRJNA950066,1,"",SRS17238262,SAMN33970961,simple,3702,Arabidopsis thaliana,S11_ribo_mock_8dpi,Iowa State University,SRA1612614,06,2023,Makar,"","",Col 0,1 month,USA: Iowa,Whole leaf,"Kanodia, Pulkit",2021-03-20,8 days post infection,dcl2-1/dcl4-2t double knock-out; Germplasm CS66078,Ribo-seq,Mock,10,Plant
